Sex_Code_Text,Ethnic_Code_Text,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,YearOfBirth,Score
Male,African-American,English,Pretrial,Jail Inmate,Significant Other,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Significant Other,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Significant Other,1,1988,0
Male,African-American,English,Post Sentence,Probation,Single,2,1982,0
Male,African-American,English,Post Sentence,Probation,Single,2,1982,1
Male,African-American,English,Post Sentence,Probation,Single,2,1982,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,1,1973,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,1,1973,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,1,1973,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1983,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1983,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,1983,2
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,1988,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,1988,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,1988,0
Male,Hispanic,English,Other,Probation,Single,1,1979,0
Male,Hispanic,English,Other,Probation,Single,1,1979,0
Male,Hispanic,English,Other,Probation,Single,1,1979,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,2069,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,2069,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,2069,0
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1989,0
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1989,2
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1989,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2053,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2053,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2053,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2068,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2068,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2068,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,2061,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,2061,2
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,2061,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1993,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Post Sentence,Probation,Married,2,2066,0
Male,Caucasian,English,Post Sentence,Probation,Married,2,2066,1
Male,Caucasian,English,Post Sentence,Probation,Married,2,2066,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1981,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1981,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1981,1
Male,Hispanic,English,Other,Probation,Single,2,1994,1
Male,Hispanic,English,Other,Probation,Single,2,1994,1
Male,Hispanic,English,Other,Probation,Single,2,1994,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1987,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1987,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1987,0
Male,Caucasian,English,Other,Probation,Single,1,1985,0
Male,Caucasian,English,Other,Probation,Single,1,1985,0
Male,Caucasian,English,Other,Probation,Single,1,1985,0
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1994,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1994,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1994,0
Male,African-American,English,Other,Probation,Divorced,1,2057,0
Male,African-American,English,Other,Probation,Divorced,1,2057,0
Male,African-American,English,Other,Probation,Divorced,1,2057,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1989,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1989,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1989,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1981,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1981,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1981,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1981,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1981,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1981,0
Male,African-American,English,Post Sentence,Probation,Widowed,1,2055,0
Male,African-American,English,Post Sentence,Probation,Widowed,1,2055,0
Male,African-American,English,Post Sentence,Probation,Widowed,1,2055,1
Male,Caucasian,English,Post Sentence,Probation,Single,1,2047,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2047,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2047,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1972,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1972,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1972,1
Male,African-American,English,Pretrial,Pretrial Defendant,Divorced,1,2069,0
Male,African-American,English,Pretrial,Pretrial Defendant,Divorced,1,2069,0
Male,African-American,English,Pretrial,Pretrial Defendant,Divorced,1,2069,1
Male,African-American,English,Post Sentence,Probation,Single,2,1980,0
Male,African-American,English,Post Sentence,Probation,Single,2,1980,1
Male,African-American,English,Post Sentence,Probation,Single,2,1980,1
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,2058,0
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,2058,1
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,2058,1
Male,Hispanic,English,Post Sentence,Probation,Married,1,2063,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,2063,0
Male,Hispanic,English,Post Sentence,Probation,Married,1,2063,0
Male,Hispanic,English,Other,Probation,Married,1,1986,0
Male,Hispanic,English,Other,Probation,Married,1,1986,0
Male,Hispanic,English,Other,Probation,Married,1,1986,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1985,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1985,1
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1985,1
Male,African-American,English,Post Sentence,Probation,Single,1,1971,0
Male,African-American,English,Post Sentence,Probation,Single,1,1971,0
Male,African-American,English,Post Sentence,Probation,Single,1,1971,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1972,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1972,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1972,0
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1971,0
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1971,1
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1971,1
Male,Caucasian,English,Post Sentence,Probation,Single,1,2051,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2051,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2051,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,1990,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,1990,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1996,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1996,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1996,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,1988,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,1988,0
Male,Hispanic,English,Post Sentence,Probation,Divorced,1,1988,1
Male,Native American,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Native American,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Native American,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1993,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1993,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1993,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,1,1972,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,1,1972,0
Male,Hispanic,English,Pretrial,Pretrial Defendant,Single,1,1972,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,African-American,English,Post Sentence,Probation,Single,2,1983,0
Male,African-American,English,Post Sentence,Probation,Single,2,1983,1
Male,African-American,English,Post Sentence,Probation,Single,2,1983,0
Male,Other Race,English,Post Sentence,Probation,Single,1,1989,0
Male,Other Race,English,Post Sentence,Probation,Single,1,1989,0
Male,Other Race,English,Post Sentence,Probation,Single,1,1989,0
Male,Arabic,English,Post Sentence,Probation,Married,1,2057,0
Male,Arabic,English,Post Sentence,Probation,Married,1,2057,0
Male,Arabic,English,Post Sentence,Probation,Married,1,2057,0
Male,Caucasian,English,Other,Probation,Married,1,1986,0
Male,Caucasian,English,Other,Probation,Married,1,1986,0
Male,Caucasian,English,Other,Probation,Married,1,1986,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1989,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1989,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1989,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,2068,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,2068,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,2068,1
Male,Caucasian,English,Post Sentence,Probation,Single,4,1986,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1986,2
Male,Caucasian,English,Post Sentence,Probation,Single,4,1986,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1995,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1995,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1995,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1984,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1984,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1984,2
Female,Hispanic,English,Pretrial,Jail Inmate,Single,1,1986,0
Female,Hispanic,English,Pretrial,Jail Inmate,Single,1,1986,0
Female,Hispanic,English,Pretrial,Jail Inmate,Single,1,1986,1
Male,Caucasian,English,Post Sentence,Probation,Single,3,1983,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1983,2
Male,Caucasian,English,Post Sentence,Probation,Single,3,1983,2
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1978,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1978,0
Female,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1978,0
Male,African-American,English,Pretrial,Jail Inmate,Separated,2,1980,0
Male,African-American,English,Pretrial,Jail Inmate,Separated,2,1980,1
Male,African-American,English,Pretrial,Jail Inmate,Separated,2,1980,0
Male,Hispanic,English,Other,Probation,Married,1,1975,0
Male,Hispanic,English,Other,Probation,Married,1,1975,0
Male,Hispanic,English,Other,Probation,Married,1,1975,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1990,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1990,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1990,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,Caucasian,English,Post Sentence,Probation,Separated,1,1972,0
Male,Caucasian,English,Post Sentence,Probation,Separated,1,1972,0
Male,Caucasian,English,Post Sentence,Probation,Separated,1,1972,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,1971,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,1971,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Married,1,1971,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2068,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2068,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,2068,0
Female,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,1987,0
Female,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,1987,0
Female,Caucasian,English,Pretrial,Jail Inmate,Significant Other,1,1987,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1982,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1982,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1982,0
Female,Native American,English,Post Sentence,Probation,Single,2,1980,0
Female,Native American,English,Post Sentence,Probation,Single,2,1980,1
Female,Native American,English,Post Sentence,Probation,Single,2,1980,0
Male,Hispanic,English,Post Sentence,Probation,Single,4,1995,2
Male,Hispanic,English,Post Sentence,Probation,Single,4,1995,2
Male,Hispanic,English,Post Sentence,Probation,Single,4,1995,1
Male,African-American,English,Other,Probation,Single,1,1985,0
Male,African-American,English,Other,Probation,Single,1,1985,0
Male,African-American,English,Other,Probation,Single,1,1985,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1973,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1973,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1973,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1994,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1994,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1978,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1978,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1978,1
Male,Asian,English,Post Sentence,Probation,Single,1,2068,0
Male,Asian,English,Post Sentence,Probation,Single,1,2068,0
Male,Asian,English,Post Sentence,Probation,Single,1,2068,0
Male,African-American,English,Other,Probation,Single,1,1986,0
Male,African-American,English,Other,Probation,Single,1,1986,0
Male,African-American,English,Other,Probation,Single,1,1986,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1996,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1996,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1996,0
Female,African-American,English,Other,Probation,Single,2,1988,0
Female,African-American,English,Other,Probation,Single,2,1988,1
Female,African-American,English,Other,Probation,Single,2,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2058,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2058,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2058,1
Male,Caucasian,English,Post Sentence,Probation,Married,1,2070,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2070,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2070,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1995,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1995,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1995,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1994,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1994,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1994,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1988,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1988,0
Female,Hispanic,English,Post Sentence,Probation,Single,1,1988,0
Female,African-American,English,Post Sentence,Probation,Single,1,1989,0
Female,African-American,English,Post Sentence,Probation,Single,1,1989,0
Female,African-American,English,Post Sentence,Probation,Single,1,1989,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1991,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1991,0
Male,Native American,English,Post Sentence,Probation,Single,1,1974,0
Male,Native American,English,Post Sentence,Probation,Single,1,1974,0
Male,Native American,English,Post Sentence,Probation,Single,1,1974,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,2067,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,2067,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,2067,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2066,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2066,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2066,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1987,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,2064,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,2064,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,2064,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1980,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1980,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1980,0
Female,Caucasian,English,Post Sentence,Probation,Married,1,1982,0
Female,Caucasian,English,Post Sentence,Probation,Married,1,1982,0
Female,Caucasian,English,Post Sentence,Probation,Married,1,1982,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1994,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2070,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2070,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2070,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1975,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1975,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1975,0
Male,African-American,English,Pretrial,Jail Inmate,Unknown,1,1982,0
Male,African-American,English,Pretrial,Jail Inmate,Unknown,1,1982,0
Male,African-American,English,Pretrial,Jail Inmate,Unknown,1,1982,0
Male,Caucasian,English,Post Sentence,Probation,Married,2,2055,0
Male,Caucasian,English,Post Sentence,Probation,Married,2,2055,1
Male,Caucasian,English,Post Sentence,Probation,Married,2,2055,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,2067,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,2067,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,2,2067,2
Male,African-American,English,Post Sentence,Probation,Single,2,1983,1
Male,African-American,English,Post Sentence,Probation,Single,2,1983,1
Male,African-American,English,Post Sentence,Probation,Single,2,1983,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,1987,0
Male,Caucasian,English,Post Sentence,Probation,Single,2,1987,1
Male,Caucasian,English,Post Sentence,Probation,Single,2,1987,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,1,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2056,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2056,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2056,0
Male,Caucasian,English,Other,Probation,Single,1,1973,0
Male,Caucasian,English,Other,Probation,Single,1,1973,0
Male,Caucasian,English,Other,Probation,Single,1,1973,0
Male,Hispanic,English,Pretrial,Probation,Single,1,2061,0
Male,Hispanic,English,Pretrial,Probation,Single,1,2061,0
Male,Hispanic,English,Pretrial,Probation,Single,1,2061,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2070,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2066,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2066,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,2066,0
Male,African-American,English,Pretrial,Probation,Single,2,1986,1
Male,African-American,English,Pretrial,Probation,Single,2,1986,1
Male,African-American,English,Pretrial,Probation,Single,2,1986,1
Male,Hispanic,English,Other,Probation,Single,1,1973,0
Male,Hispanic,English,Other,Probation,Single,1,1973,0
Male,Hispanic,English,Other,Probation,Single,1,1973,1
Male,Hispanic,English,Pretrial,Jail Inmate,Single,3,1991,2
Male,Hispanic,English,Pretrial,Jail Inmate,Single,3,1991,1
Male,Hispanic,English,Pretrial,Jail Inmate,Single,3,1991,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,1,1977,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,1,1977,0
Male,Caucasian,English,Post Sentence,Probation,Divorced,1,1977,0
Male,Caucasian,English,Other,Probation,Married,1,2062,0
Male,Caucasian,English,Other,Probation,Married,1,2062,0
Male,Caucasian,English,Other,Probation,Married,1,2062,0
Female,Hispanic,Spanish,Pretrial,Pretrial Defendant,Married,1,2062,0
Female,Hispanic,Spanish,Pretrial,Pretrial Defendant,Married,1,2062,0
Female,Hispanic,Spanish,Pretrial,Pretrial Defendant,Married,1,2062,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1978,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1978,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1978,1
Male,Caucasian,English,Post Sentence,Probation,Single,1,2056,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2056,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,2056,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1994,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1994,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1994,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,2050,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,2050,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,2050,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1972,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1972,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1972,0
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1993,1
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1993,2
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1993,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1976,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1976,1
Male,Caucasian,English,Post Sentence,Probation,Single,1,1976,0
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1988,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1988,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Separated,1,2055,0
Male,African-American,English,Pretrial,Jail Inmate,Separated,1,2055,0
Male,African-American,English,Pretrial,Jail Inmate,Separated,1,2055,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,2,1984,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,2,1984,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,2,1984,2
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Female,African-American,English,Pretrial,Jail Inmate,Single,2,1988,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1984,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1984,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1984,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1983,0
Female,African-American,English,Pretrial,Jail Inmate,Single,4,1991,2
Female,African-American,English,Pretrial,Jail Inmate,Single,4,1991,2
Female,African-American,English,Pretrial,Jail Inmate,Single,4,1991,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1972,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1972,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1972,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1985,1
